name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
BMW,2014,80000,Diesel,Individual,Manual,Second Owner,15.1,2179,140,7,750000
Ford,2014,120000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.5,5,525000
Toyota,2012,82000,Diesel,Individual,Manual,Third Owner,17.3,1998,163.7,5,495000
Honda,2017,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177,5,2625000
Honda,2019,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,5,5150000
Ford,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177,5,3200000
Nissan,2015,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7,503000
Honda,2019,20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3800000
BMW,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
Toyota,2013,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,5,225000
Ford,2018,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74,5,740000
Ford,2016,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
Ford,2013,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Toyota,2019,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81.8,5,650000
BMW,2017,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,5,625000
Honda,2018,69779,Petrol,Dealer,Automatic,First Owner,22,1197,81.8,5,600000
Nissan,2017,56290,Diesel,Dealer,Manual,First Owner,24,1186,73.97,5,450000
Toyota,2019,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5400000
Ford,2019,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5500000
Ford,2019,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,779000
Ford,2016,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,5,645000
Honda,2018,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150,5,2475000
Toyota,2010,60000,Petrol,Individual,Automatic,Second Owner,16.8,1497,118,5,321000
Toyota,2017,50000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,5,585000
Ford,2011,70000,Diesel,Individual,Manual,First Owner,20,1399,68,5,225000
Honda,2017,70000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5,500000
Ford,2011,90000,Diesel,Individual,Manual,Third Owner,23,1396,90,5,350000
Nissan,2016,70000,Diesel,Individual,Manual,Second Owner,24.52,1248,88.5,7,756000
Honda,2014,50000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,240000
Nissan,2012,120000,Petrol,Individual,Manual,Second Owner,19.7,796,35,8,80000
Toyota,2019,5000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,5,800000
BMW,2018,25000,Diesel,Individual,Manual,First Owner,17.6,2179,147.94,7,1250000
Nissan,2009,80000,Diesel,Individual,Manual,Third Owner,12.05,2179,120,7,320000
Ford,2017,25000,Petrol,Individual,Manual,First Owner,18.9,1197,82,5,509999
Honda,2019,15000,Diesel,Individual,Manual,First Owner,22.95,1248,74,5,650000
Honda,2011,35000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,5,210000
Honda,2008,80000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,110000
Toyota,2017,25000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,665000
Toyota,2017,52000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,5,555000
Toyota,2017,52000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,5,560000
Nissan,2016,80000,Diesel,Individual,Manual,First Owner,25.32,1198,77,6,375000
Toyota,2011,77000,Diesel,Individual,Manual,Second Owner,,,,,290000
Honda,2017,50000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,7,2950000
Toyota,2017,127000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,605000
Nissan,2017,30000,Petrol,Individual,Manual,First Owner,17.5,1199,88.7,5,720000
Honda,2017,70000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7,800000
Nissan,2017,54000,Diesel,Individual,Manual,First Owner,16,2179,140,7,1325000
Honda,2011,120000,Diesel,Individual,Manual,Second Owner,10.5,2835,116.9,6,625000
Honda,2011,116500,Diesel,Individual,Manual,First Owner,23,1396,90,5,350000
Ford,2012,145000,Diesel,Individual,Manual,Second Owner,12.99,2494,100,8,600000
BMW,2012,120000,Petrol,Individual,Manual,First Owner,18.5,1197,82.85,5,300000
Ford,2011,120000,Diesel,Individual,Manual,First Owner,13.93,2179,138.1,7,240000
Nissan,2016,80000,Diesel,Individual,Manual,First Owner,25.83,1498,99,5,377000
Nissan,2013,140000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,450000
Toyota,2008,100000,Petrol,Individual,Manual,Fourth & Above Owner,13.9,1599,103.2,5,160000
Honda,2019,100000,Petrol,Individual,Manual,First Owner,20.14,1197,81.86,5,525000
Toyota,2011,168000,Diesel,Individual,Manual,Second Owner,12.8,2494,102,8,550000
Toyota,2010,120000,Diesel,Individual,Manual,Third Owner,18.3,1991,147.9,5,270000
BMW,2016,145000,Diesel,Individual,Manual,Second Owner,23.59,1364,67.05,5,570000
BMW,2011,90000,Diesel,Individual,Manual,Second Owner,20,1399,68,5,225000
Toyota,2019,90000,Petrol,Individual,Manual,First Owner,20.14,1197,81.86,5,590000
BMW,2018,80000,Diesel,Individual,Manual,First Owner,17.1,1956,170,5,1675000
BMW,2019,33000,Petrol,Dealer,Manual,First Owner,19.4,1194,94.93,5,800000
Toyota,2014,13500,Petrol,Individual,Manual,First Owner,18.2,1199,82.4,5,450000
Honda,2012,80000,Diesel,Individual,Manual,First Owner,17,1405,70,5,300000
Ford,2017,20000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,645000
Ford,2013,58000,Diesel,Individual,Manual,First Owner,23.4,1248,74,5,520000
Honda,2013,40000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,200000
Toyota,2015,30000,Petrol,Individual,Manual,First Owner,17.4,1497,117.3,5,700000
Toyota,2000,50000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,45000
Toyota,2016,73000,Diesel,Individual,Manual,First Owner,25.83,1498,99,5,459999
Toyota,2014,90000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,325000
Nissan,2015,50000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,5,350000
Toyota,2011,80000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.3,5,440000
Nissan,2011,70000,Diesel,Individual,Manual,Second Owner,21.9,1396,90,5,320000
Toyota,2011,41000,Petrol,Individual,Manual,First Owner,18,995,62,5,169000
Toyota,2013,50000,Petrol,Individual,Manual,Fourth & Above Owner,16.47,1198,73.9,5,350000
Toyota,2014,113226,Diesel,Dealer,Manual,First Owner,19.68,1399,67,5,350000
Nissan,2013,90000,Diesel,Individual,Manual,Second Owner,20,1399,68.1,5,310000
BMW,2007,70000,Petrol,Individual,Manual,Third Owner,,,,,150000
BMW,2010,160500,Diesel,Individual,Manual,Fourth & Above Owner,13.5,2179,115,5,420000
Honda,2015,30000,Petrol,Individual,Automatic,First Owner,19.12,1373,91.1,5,685000
Nissan,2014,132000,Diesel,Individual,Manual,Second Owner,19.72,1461,108.45,5,560000
Toyota,2013,120000,Diesel,Individual,Manual,Third Owner,22.9,1248,74,5,470000
Honda,2011,80000,Petrol,Individual,Manual,Second Owner,16.2,1599,103.2,5,380000
Toyota,2015,57000,Diesel,Individual,Manual,Second Owner,15.4,1997,120,7,670000
Toyota,2018,5000,Petrol,Individual,Manual,First Owner,22,1197,81.8,5,550000
BMW,2016,25000,Petrol,Individual,Manual,First Owner,17.01,1591,121.3,5,749000
Ford,2015,80000,Diesel,Individual,Manual,Second Owner,19.67,1582,126.2,5,899000
Ford,2011,88000,Diesel,Individual,Manual,Third Owner,16.52,1991,123.7,5,290000
Ford,2014,217000,Diesel,Individual,Manual,Second Owner,12.99,2494,100.6,7,869999
BMW,2015,60000,Petrol,Individual,Manual,First Owner,20.62,1198,67,7,350000
Nissan,2017,43000,Petrol,Individual,Manual,First Owner,20.85,1197,83.14,5,500000
Honda,2014,77000,Diesel,Individual,Automatic,Second Owner,21.66,1498,103.6,5,400000
Honda,2016,30000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,260000
Nissan,2015,40000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,220000
Nissan,2014,139000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.8,8,190000
Ford,2016,80000,Petrol,Individual,Manual,First Owner,18.9,1197,82,5,400000
Ford,2014,76000,Diesel,Individual,Manual,Second Owner,25.44,936,56.3,5,170000
Ford,2019,3500,Petrol,Individual,Manual,First Owner,18.6,1197,81.86,5,650000
Toyota,2007,62000,Petrol,Individual,Manual,Second Owner,16.1,796,37,4,60000
BMW,2007,110000,Petrol,Individual,Manual,Second Owner,12,2092,127,7,300000
Ford,2012,40000,Petrol,Individual,Manual,Second Owner,16.2,995,62.1,5,125000
Nissan,2013,120000,Diesel,Individual,Manual,Second Owner,,,,,130000
Nissan,2012,1500000,Diesel,Individual,Manual,First Owner,15.1,2179,140,7,500000
Toyota,2011,70000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,170000
Toyota,2012,77000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5,310000
Honda,2011,110000,Petrol,Individual,Manual,Second Owner,18,995,62,5,130000
Honda,2016,20000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,465000
Toyota,1995,90000,Diesel,Individual,Manual,Third Owner,,,,,160000
BMW,2005,120005,Diesel,Individual,Automatic,Second Owner,11,2987,198.5,5,800000
Nissan,2012,16830,Petrol,Individual,Manual,First Owner,20.2,998,67.1,5,260000
Honda,2013,70000,Diesel,Individual,Manual,First Owner,15.96,2523,63,9,500000
Ford,2017,38000,Petrol,Individual,Manual,First Owner,23.01,999,67,5,325000
Toyota,2013,80000,Diesel,Individual,Manual,First Owner,15.96,2523,63,9,400000
BMW,2018,50000,Diesel,Individual,Manual,First Owner,14.24,2755,174.5,7,3200000
Nissan,2007,50000,Diesel,Individual,Manual,First Owner,17.88,1396,52.8,5,200000
Toyota,2013,52000,Diesel,Individual,Manual,First Owner,17.21,1493,100,7,450000
BMW,2012,50000,Diesel,Individual,Manual,First Owner,17,1405,70,5,229999
Toyota,2016,30000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,340000
Ford,2014,103000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,550000
Toyota,2011,93468,Diesel,Individual,Automatic,Second Owner,11.4,2953,153.86,7,975000
Toyota,2019,20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3800000
Toyota,2010,80000,Petrol,Individual,Manual,Second Owner,14,1595,102,5,225000
Honda,2018,12000,Diesel,Individual,Automatic,First Owner,10.91,3198,197,7,3250000
BMW,2013,70000,Diesel,Individual,Manual,First Owner,25,1396,69,5,280000
Toyota,2019,4500,Petrol,Individual,Manual,First Owner,19.5,1199,88.76,5,700000
Honda,2012,35000,Diesel,Individual,Manual,First Owner,23.03,1396,69,5,259000
Toyota,2018,60000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,7,3200000
Toyota,2018,30000,Diesel,Individual,Manual,First Owner,16,1997,140,7,1400000
Nissan,2015,40000,Petrol,Individual,Automatic,First Owner,17.01,1499,110.4,5,416000
Ford,2011,70000,Diesel,Individual,Manual,First Owner,19,1248,90,5,250000
Nissan,2010,120000,Diesel,Individual,Manual,First Owner,21.12,1248,88.8,5,210000
Nissan,2008,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120,8,290000
Honda,2012,90000,Diesel,Individual,Manual,First Owner,23.03,1396,69,5,220000
Honda,2012,35000,Diesel,Individual,Manual,Second Owner,23.03,1396,69,5,246000
Nissan,2018,30000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,8,260000
Ford,2018,70000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,5,1050000
Ford,2012,60000,Diesel,Individual,Manual,First Owner,21.02,1248,88.76,5,290000
Honda,2013,70000,Diesel,Individual,Manual,First Owner,25,1396,69,5,310000
Nissan,2018,6000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,700000
Ford,2016,20000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,5,550000
Honda,2017,70000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,5,450000
BMW,2016,65000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,5,773000
Toyota,2017,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84,5,450000
Nissan,2019,10000,Petrol,Individual,Manual,First Owner,15.37,1196,73,5,409999
Honda,2003,35000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37,4,45000
Toyota,2014,80000,Petrol,Individual,Automatic,Second Owner,11.07,2496,179.5,5,600000
BMW,2010,63000,Petrol,Individual,Manual,First Owner,18.6,1199,79.4,5,250000
Ford,2008,100000,Diesel,Individual,Manual,First Owner,16.8,1405,62,5,70000
Nissan,2019,1303,Petrol,Dealer,Manual,First Owner,17.8,1198,86.7,5,690000
Nissan,2018,31800,Diesel,Dealer,Automatic,First Owner,17.01,1968,188,5,3975000
Nissan,2019,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,214.56,5,5150000
Nissan,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999,177,5,3200000
BMW,2017,17000,Petrol,Individual,Automatic,First Owner,9.5,3604,280,5,4100000
Ford,2018,4295,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496,105.5,5,1000000
Honda,2018,5229,Petrol,Trustmark Dealer,Manual,First Owner,17.1,1496,105.5,5,1000000
Toyota,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
BMW,2018,23712,Diesel,Trustmark Dealer,Manual,First Owner,28.09,1248,88.5,5,925000
Toyota,2016,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
BMW,2018,16589,Petrol,Trustmark Dealer,Manual,First Owner,20.51,998,67.04,5,430000
Toyota,2013,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Honda,2016,53201,Petrol,Trustmark Dealer,Manual,Second Owner,17.8,1497,117.3,5,675000
Nissan,2017,25272,Petrol,Trustmark Dealer,Manual,First Owner,21.01,1197,81.8,5,570000
Honda,2017,53619,Diesel,Trustmark Dealer,Manual,First Owner,24.3,1248,88.5,5,850000
Toyota,2019,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5400000
Honda,2019,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995,190,5,5500000
Toyota,2019,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,779000
BMW,2018,6001,Petrol,Dealer,Manual,First Owner,15.9,1496,120.69,5,640000
Nissan,2013,80000,Diesel,Individual,Manual,First Owner,19.09,1405,69.01,5,250000
Honda,2018,12000,Diesel,Individual,Manual,First Owner,19.6,1461,108.45,5,1250000
Ford,2017,25000,Petrol,Individual,Manual,First Owner,17,1497,121.31,5,889000
Ford,2017,40000,Diesel,Individual,Manual,Second Owner,22.54,1396,88.73,5,750000
Honda,2010,130000,Diesel,Individual,Manual,Third Owner,17.8,1248,75,5,320000
Honda,2011,202000,Diesel,Individual,Manual,First Owner,17.67,1968,138.08,5,600000
Toyota,2018,40000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5,1000000
Ford,2000,70000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993,60,5,110000
Honda,2008,120000,Petrol,Individual,Manual,Second Owner,17.7,1497,78,5,250000
Honda,2015,60000,Diesel,Individual,Manual,First Owner,26.59,1248,74,5,600000
Honda,2009,60000,Petrol,Individual,Manual,First Owner,19,998,67.1,5,165000
BMW,2004,60000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,118000
BMW,2016,78000,Diesel,Individual,Manual,First Owner,27.39,1248,74,5,700000
Nissan,2013,80000,Diesel,Individual,Manual,Second Owner,20.46,1461,83.8,5,585000
Nissan,2006,120000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,5,120000
BMW,2003,90000,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37,4,65000
Honda,2006,100000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,150000
Honda,2009,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,5,150000
Honda,2004,160000,Diesel,Individual,Manual,Third Owner,13.1,1493,82,5,170000
Honda,2006,120000,Diesel,Individual,Manual,Third Owner,10.5,2179,120,8,250000
Ford,2005,100000,Diesel,Individual,Manual,Third Owner,13.1,1493,82,5,100000
Toyota,2013,60000,Diesel,Individual,Manual,Second Owner,20.77,1248,88.76,7,599000
Nissan,2010,135000,Diesel,Individual,Manual,Third Owner,18.3,1991,147.9,5,250000
Ford,2016,90000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,5,570000
Ford,2013,75000,Diesel,Individual,Manual,Second Owner,22.07,1199,73.9,5,440000
Nissan,2005,185000,Diesel,Individual,Manual,Second Owner,11.4,2494,100.6,7,300000
BMW,2015,71717,Petrol,Individual,Automatic,Second Owner,19.34,1198,76,5,300000
BMW,2011,150000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120,8,500000
Toyota,2016,55000,Diesel,Individual,Manual,First Owner,26.59,1248,74,5,660000
Toyota,2012,90000,Petrol,Individual,Manual,Second Owner,15.3,1596,99.6,5,256000
Honda,2018,35000,Petrol,Individual,Manual,First Owner,23.01,999,67,5,409999
Ford,2015,120000,Diesel,Individual,Manual,Second Owner,12.55,2982,168.5,7,1888000
Toyota,2011,100000,LPG,Individual,Manual,Second Owner,13.45,1086,62.1,5,250000
Honda,2009,40000,Petrol,Individual,Automatic,Third Owner,12.9,1799,130,5,280000
Nissan,2010,100000,Diesel,Individual,Manual,First Owner,13,2489,95,8,300000
Toyota,2016,120000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,5,900000
Ford,2014,60000,Petrol,Individual,Manual,First Owner,19,998,67.1,5,190000
Toyota,2019,2000,Diesel,Individual,Manual,First Owner,15.96,2523,63,9,800000
Honda,2012,100000,Diesel,Individual,Manual,First Owner,14,2523,75,8,450000
Ford,2015,110000,Diesel,Individual,Manual,First Owner,14.95,2489,93.7,7,400000
Honda,2009,90000,Diesel,Individual,Manual,Second Owner,13.93,2179,138.1,7,150000
Honda,2011,84321,Diesel,Individual,Manual,First Owner,23.57,1396,70,5,200000
Ford,2013,177000,Diesel,Individual,Manual,First Owner,15.1,2179,140,7,600000
Honda,2010,60000,Diesel,Individual,Manual,First Owner,18,1248,75,5,175000
Nissan,2008,205000,Diesel,Individual,Manual,Second Owner,19.09,1396,69,5,99000
Ford,2008,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5,215000
Ford,2011,70000,Petrol,Individual,Manual,Third Owner,,,,,190000
Honda,2013,126000,Diesel,Individual,Manual,Second Owner,19.01,1461,108.45,5,520000
Nissan,2016,120000,Diesel,Individual,Automatic,Second Owner,10.91,3198,197,7,2280000
Honda,2015,70000,Diesel,Individual,Manual,First Owner,19.1,1405,70,5,285000
Ford,2017,82000,Diesel,Individual,Manual,First Owner,18.49,1493,100,7,660000
Ford,2004,110000,Petrol,Individual,Manual,Third Owner,16.1,796,37,4,31504
Honda,2015,45000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,5,515000
Toyota,2012,70000,Diesel,Individual,Manual,Second Owner,21.64,1461,84.8,5,295000
Nissan,2015,80000,Diesel,Individual,Manual,Second Owner,20.45,1461,83.8,5,700000
Toyota,2017,45000,Diesel,Individual,Manual,First Owner,15.4,2179,120,7,1100000
Toyota,2017,60000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,5,300000
Honda,2013,41800,Petrol,Individual,Manual,First Owner,18.6,1197,85.8,5,450000
BMW,2010,132000,Petrol,Individual,Manual,Second Owner,,,,,135000
Toyota,2017,50000,Diesel,Individual,Manual,Second Owner,28.4,1248,74.02,5,700000
Nissan,2012,40000,Diesel,Individual,Manual,First Owner,20,1399,68,5,250000
Honda,2009,96000,Petrol,Individual,Manual,Second Owner,18.9,1061,67,5,140000
Honda,2012,117000,Diesel,Individual,Manual,First Owner,14,2498,112,8,250000
Honda,2011,110000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5,210000
BMW,2014,100000,Diesel,Individual,Manual,Second Owner,25.8,1498,98.6,5,420000
BMW,2007,88700,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,130000
Nissan,2012,70000,Petrol,Individual,Manual,Second Owner,16.95,1498,97.7,5,320000
Toyota,2010,110000,Petrol,Individual,Manual,Second Owner,17.3,1061,64,5,200000
Toyota,2016,15000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,310000
Honda,2012,80000,Diesel,Individual,Manual,Second Owner,20.8,1461,65,5,200000
Nissan,2014,50000,Petrol,Individual,Manual,First Owner,18.5,1197,85.8,5,350000
Ford,2018,15000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,444000
Toyota,2017,25000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,5,300000
Toyota,2011,57000,Diesel,Individual,Manual,Second Owner,21,1461,64.1,5,225000
Ford,2012,75000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,600000
Honda,2013,26000,Petrol,Individual,Manual,First Owner,15.37,1196,73,5,260000
Nissan,2015,160000,Diesel,Individual,Manual,First Owner,24.4,1120,71.01,5,375000
BMW,2013,26000,Petrol,Individual,Manual,First Owner,15.37,1196,73,5,260000
Honda,2010,120000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,150000
Honda,2014,50000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,110000
BMW,2012,40000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,225000
Toyota,2011,90000,Diesel,Individual,Manual,Third Owner,,,,,400000
Ford,2005,120000,Petrol,Individual,Manual,Third Owner,,,,,93000
BMW,2017,28000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,5,860000
BMW,2018,50000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,650000
Ford,2014,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,650000
Honda,2016,40000,Diesel,Individual,Manual,First Owner,24.8,1396,88.7,5,710000
Toyota,2017,113000,Diesel,Individual,Manual,First Owner,25.83,1498,99,5,430000
Ford,2011,188000,Diesel,Individual,Manual,Second Owner,17.8,1248,75,5,305000
